,U_NODE_ID,V_NODE_ID,U_X,U_Y,V_X,V_Y,IS_NODE_U_DEPOT,IS_NODE_V_DEPOT,EDGE_WEIGHT,GLOBAL_RANK,U_NODE_LOCAL_EDGE_RANK,V_NODE_LOCAL_EDGE_RANK,LP_RELAXATION,FILE_NAME,U_NODE_DEMAND,V_NODE_DEMAND,U_NODE_DEMAND_CAPACITY_RATIO,V_NODE_DEMAND_CAPACITY_RATIO,AVERAGE_NODE_DEMAND_CAPACITY_RATIO,REDUCED_COST,NODE_U_EUC_DISTANCE_TO_NEAREST_CONVEX_HULL_VERTEX,NODE_V_EUC_DISTANCE_TO_NEAREST_CONVEX_HULL_VERTEX,CONVEX_HULL_EDGE_LENGTH,EDGE_WEIGHT_NON_NORMALISED,NODE_U_DIST_TO_CENTROID,NODE_V_DIST_TO_CENTROID,NODE_AVERAGE_DIST_TO_CENTROID,NODE_U_DIST_TO_DEPOT,NODE_V_DIST_TO_DEPOT,NODE_AVERAGE_DIST_TO_DEPOT,NODE_U_DIST_TO_NEAREST_NEIGHBOUR,NODE_V_DIST_TO_NEAREST_NEIGHBOUR,NODE_AVERAGE_DIST_TO_NEAREST_NEIGHBOUR,ANGLE_DEGREE_TO_DEPOT,U_NODE_DBSCAN,V_NODE_DBSCAN,AVERAGE_NODE_DBSCAN,IS_OPTIMAL_EDGE_PRUNE
359,8,18,50,50,33,44,0,0,0.3605551275463989,533,0.3605551275463989,0.3605551275463989,0.0,P-n50-k7.txt,0.3,0.4,0.002,0.002,0.002,0.23,0.0,0.0,0.0,18.027756377319943,25.27978836936733,25.606680768893103,1272.161728456511,0.282842712474619,0.1612451549659709,11.10219668601475,0.0,0.0,0.0,25.55999460424592,0.14,0.34,0.24,0
360,8,19,50,50,9,56,0,0,0.8287339742040264,227,0.8287339742040264,0.8287339742040264,0.0,P-n50-k7.txt,0.3,0.26,0.002,0.002,0.002,0.59,0.0,0.0,0.0,41.43669871020132,25.27978836936733,25.788239567678907,1276.700698426156,0.282842712474619,0.6977105417004964,24.513831354377885,0.0,0.0,0.0,53.3256607601383,0.14,0.36,0.25,0
361,8,20,50,50,62,48,0,0,0.2433105012119287,584,0.2433105012119287,0.2433105012119287,0.0,P-n50-k7.txt,0.3,0.3,0.002,0.002,0.002,0.1,0.0,0.18,0.0,12.16552506059644,25.27978836936733,25.13764706570605,1260.4358858768346,0.282842712474619,0.468187996428785,18.7757677225851,0.0,0.0,0.0,125.53766415202216,0.14,0.38,0.26,1
362,8,21,50,50,66,14,0,0,0.7879086241436883,256,0.7879086241436883,0.7879086241436883,0.0,P-n50-k7.txt,0.3,0.44,0.002,0.002,0.002,0.6,0.0,0.0,0.0,39.395431207184416,25.27978836936733,25.567708149147823,1271.187412962879,0.282842712474619,0.7353910524340094,25.45584412271571,0.0,0.0,0.0,68.96249384315352,0.14,0.4,0.27,0
363,8,22,50,50,44,13,0,0,0.7496665925596525,282,0.7496665925596525,0.7496665925596525,0.0,P-n50-k7.txt,0.3,0.56,0.002,0.002,0.002,0.58,0.0,0.0,0.0,37.48332962798263,25.27978836936733,25.888362250246733,1279.2037654903515,0.282842712474619,0.5458937625582473,20.71841187582166,0.0,0.0,0.0,35.78901056684152,0.14,0.42,0.28,0
364,8,23,50,50,26,13,0,0,0.8820430828479978,187,0.8820430828479978,0.8820430828479978,0.0,P-n50-k7.txt,0.3,0.24,0.002,0.002,0.002,0.72,0.0,0.0,0.0,44.10215414239989,25.27978836936733,26.14173865679175,1285.538175653977,0.282842712474619,0.608276253029822,22.277974137611025,0.0,0.0,0.0,12.03071591563326,0.14,0.44,0.29,0
365,8,24,50,50,11,28,0,0,0.8955445270895244,175,0.8955445270895244,0.8955445270895244,0.0,P-n50-k7.txt,0.3,0.12,0.002,0.002,0.002,0.66,0.0,0.0,0.0,44.77722635447622,25.27978836936733,26.14529594401257,1285.6271078344976,0.282842712474619,0.6276941930590086,22.763422638340693,0.0,0.0,0.0,15.572612709891162,0.14,0.46,0.3,0
366,8,25,50,50,7,43,0,0,0.8713208364316786,196,0.8713208364316786,0.8713208364316786,0.0,P-n50-k7.txt,0.3,0.54,0.002,0.002,0.002,0.69,0.0,0.0,0.0,43.56604182158393,25.27978836936733,25.99560155103167,1281.884748009975,0.282842712474619,0.6627216610312356,23.639109337646367,0.0,0.0,0.0,35.753920736489405,0.14,0.48,0.31,0
367,8,26,50,50,17,64,0,0,0.7169379331573968,305,0.7169379331573968,0.7169379331573968,0.0,P-n50-k7.txt,0.3,0.28,0.002,0.002,0.002,0.49,0.0,0.0,0.0,35.84689665786984,25.27978836936733,25.56209107252378,1271.046986047278,0.282842712474619,0.6648308055437865,23.691837950460137,0.0,0.0,0.0,67.98872764789249,0.14,0.5,0.32,0
368,8,27,50,50,41,46,0,0,0.196977156035922,604,0.196977156035922,0.196977156035922,0.0,P-n50-k7.txt,0.3,0.36,0.002,0.002,0.002,0.05,0.0,0.0,0.0,9.848857801796104,25.27978836936733,25.46425926666629,1268.6011909008407,0.282842712474619,0.1216552506059643,10.112449077014585,0.0,0.0,0.0,21.037448172358364,0.14,0.52,0.33,1
369,8,28,50,50,55,34,0,0,0.3352610922848042,544,0.3352610922848042,0.3352610922848042,0.0,P-n50-k7.txt,0.3,0.34,0.002,0.002,0.002,0.16,0.0,0.456508488420533,0.0,16.76305461424021,25.27978836936733,25.43485207348374,1267.8660110712767,0.282842712474619,0.3231098884280702,15.14881502256723,0.0,0.0,0.0,62.3540242915518,0.14,0.54,0.34,1
370,8,29,50,50,35,16,0,0,0.7432361670424819,285,0.7432361670424819,0.7432361670424819,0.0,P-n50-k7.txt,0.3,0.58,0.002,0.002,0.002,0.58,0.0,0.0,0.0,37.16180835212409,25.27978836936733,25.972148544161687,1281.2984228382256,0.282842712474619,0.4903060268852505,19.328718483996735,0.0,0.0,0.0,21.194105444629443,0.14,0.56,0.35,0
371,8,30,50,50,52,26,0,0,0.4816637831516918,467,0.4816637831516918,0.4816637831516918,0.0,P-n50-k7.txt,0.3,0.26,0.002,0.002,0.002,0.36,0.0,0.0,0.0,24.08318915758459,25.27978836936733,25.590804989292543,1271.764833966497,0.282842712474619,0.3687817782917155,16.290612269158363,0.0,0.0,0.0,49.76365981391109,0.14,0.58,0.36,0
372,8,31,50,50,43,26,0,0,0.5,456,0.5,0.5,0.0,P-n50-k7.txt,0.3,0.44,0.002,0.002,0.002,0.36,0.0,0.0,0.0,25.0,25.27978836936733,25.717521264694238,1274.9327408515392,0.282842712474619,0.2863564212655271,14.229978343503651,0.0,0.0,0.0,28.73984398872541,0.14,0.6,0.37,0
373,8,32,50,50,31,76,0,0,0.6440496875241847,358,0.6440496875241847,0.6440496875241847,0.0,P-n50-k7.txt,0.3,0.5,0.002,0.002,0.002,0.35,0.0,0.0,0.0,32.202484376209235,25.27978836936733,25.19365991673302,1261.836207152509,0.282842712474619,0.7421590126111789,25.62504312714495,0.0,0.0,0.0,98.84181419593838,0.14,0.62,0.38,1
374,8,33,50,50,22,53,0,0,0.563205113613149,417,0.563205113613149,0.563205113613149,0.0,P-n50-k7.txt,0.3,0.56,0.002,0.002,0.002,0.39,0.0,0.0,0.0,28.16025568065745,25.27978836936733,25.640345161483296,1273.003338271266,0.282842712474619,0.4440720662234904,18.17286946745273,0.0,0.0,0.0,51.11553677650017,0.14,0.64,0.39,0
375,8,34,50,50,26,29,0,0,0.637808748764079,363,0.637808748764079,0.637808748764079,0.0,P-n50-k7.txt,0.3,0.54,0.002,0.002,0.002,0.48,0.0,0.0,0.0,31.89043743820395,25.27978836936733,25.916514040279413,1279.9075602411683,0.282842712474619,0.3560898762952971,15.973314719247904,0.0,0.0,0.0,3.814210800781996,0.14,0.66,0.4,0
376,8,35,50,50,50,40,0,0,0.2,602,0.2,0.2,0.0,P-n50-k7.txt,0.3,0.38,0.002,0.002,0.002,0.1,0.0,0.0,0.0,10.0,25.27978836936733,25.42053697308536,1267.5081335613174,0.282842712474619,0.2,12.071067811865476,0.0,0.0,0.0,44.99998226987832,0.14,0.68,0.41,1
377,8,36,50,50,55,50,0,0,0.1,624,0.1,0.1,0.0174666666666666,P-n50-k7.txt,0.3,0.2,0.002,0.002,0.002,0.0,0.0,0.1979898987322333,0.0,5.0,25.27978836936733,25.20864335897511,1262.210793208561,0.282842712474619,0.3605551275463989,16.08494600052545,0.0,0.0,0.0,135.00001773012167,0.14,0.7,0.42,1
378,8,37,50,50,54,10,0,0,0.8039900496896712,242,0.8039900496896712,0.8039900496896712,0.0,P-n50-k7.txt,0.3,0.24,0.002,0.002,0.002,0.62,0.0,0.0,0.0,40.19950248448356,25.27978836936733,25.79179132980104,1276.7894924792097,0.282842712474619,0.6621178142898739,23.624013169112324,0.0,0.0,0.0,50.71057761031879,0.14,0.72,0.43,0
379,8,38,50,50,60,15,0,0,0.7280109889280518,295,0.7280109889280518,0.7280109889280518,0.0,P-n50-k7.txt,0.3,0.28,0.002,0.002,0.002,0.62,0.0,0.0,0.0,36.40054944640259,25.27978836936733,25.636491569635652,1272.9069984750747,0.282842712474619,0.6403124237432849,23.0788784054476,0.0,0.0,0.0,60.94539139009383,0.14,0.74,0.44,0
380,8,39,50,50,47,66,0,0,0.3255764119219941,549,0.3255764119219941,0.3255764119219941,0.0,P-n50-k7.txt,0.3,0.48,0.002,0.002,0.002,0.18,0.0,0.0,0.0,16.278820596099706,25.27978836936733,25.099428280341368,1259.4804162427176,0.282842712474619,0.5385164807134504,20.53397982970173,0.0,0.0,0.0,124.38035058375075,0.14,0.76,0.45,1
381,8,40,50,50,30,60,0,0,0.447213595499958,488,0.447213595499958,0.447213595499958,0.0,P-n50-k7.txt,0.3,0.32,0.002,0.002,0.002,0.27,0.0,0.0,0.0,22.360679774997894,25.27978836936733,25.42793149275025,1267.6929965529396,0.282842712474619,0.447213595499958,18.251407699364425,0.0,0.0,0.0,71.56503704565158,0.14,0.78,0.46,0
382,8,41,50,50,30,50,0,0,0.4,514,0.4,0.4,0.0,P-n50-k7.txt,0.3,0.66,0.002,0.002,0.002,0.31,0.0,0.0,0.0,20.0,25.27978836936733,25.56630008429065,1271.1522113414494,0.282842712474619,0.282842712474619,14.142135623730953,0.0,0.0,0.0,44.99998226987832,0.14,0.8,0.47,0
383,8,42,50,50,12,17,0,0,1.0065783625729297,106,1.0065783625729297,1.0065783625729297,0.0,P-n50-k7.txt,0.3,0.3,0.002,0.002,0.002,0.88,0.0,0.0,0.0,50.328918128646485,25.27978836936733,26.28446118907519,1289.1062389610631,0.282842712474619,0.7247068372797375,25.188738743858917,0.0,0.0,0.0,4.0278708760643065,0.14,0.82,0.48,0
384,8,43,50,50,15,14,0,0,1.0041912168506553,108,1.0041912168506553,1.0041912168506553,0.0,P-n50-k7.txt,0.3,0.22,0.002,0.002,0.002,0.86,0.0,0.0,0.0,50.20956084253277,25.27978836936733,26.283753537118702,1289.088547662151,0.282842712474619,0.7213875518748573,25.105756608736908,0.0,0.0,0.0,0.8062297330870133,0.14,0.84,0.49,0
385,8,44,50,50,16,19,0,0,0.9202173656261872,163,0.9202173656261872,0.9202173656261872,0.0,P-n50-k7.txt,0.3,0.36,0.002,0.002,0.002,0.82,0.0,0.0,0.0,46.01086828130936,25.27978836936733,26.19934541167012,1286.9783445259363,0.282842712474619,0.637808748764079,23.01628653096745,0.0,0.0,0.0,2.6420603968402188,0.14,0.86,0.5,0
386,8,45,50,50,21,48,0,0,0.5813776741499453,405,0.5813776741499453,0.5813776741499453,0.0,P-n50-k7.txt,0.3,0.34,0.002,0.002,0.002,0.51,0.0,0.0,0.0,29.068883707497267,25.27978836936733,25.723850800375903,1275.090979243581,0.282842712474619,0.412310562561766,17.378831875909626,0.0,0.0,0.0,41.05477851716202,0.14,0.06,0.1,0
387,8,46,50,50,50,30,0,0,0.4,514,0.4,0.4,0.0,P-n50-k7.txt,0.3,0.42,0.002,0.002,0.002,0.3,0.0,0.0,0.0,20.0,25.27978836936733,25.562075424346904,1271.046594842856,0.282842712474619,0.282842712474619,14.142135623730953,0.0,0.0,0.0,44.99998226987832,0.14,0.88,0.51,0
388,8,47,50,50,51,42,0,0,0.1612451549659709,612,0.1612451549659709,0.1612451549659709,0.0,P-n50-k7.txt,0.3,0.54,0.002,0.002,0.002,0.06,0.0,0.0,0.0,8.06225774829855,25.27978836936733,25.378142169985573,1266.4482634838228,0.282842712474619,0.223606797749979,12.66123775561495,0.0,0.0,0.0,52.12498829555929,0.14,0.68,0.41,1
389,8,48,50,50,50,15,0,0,0.7,316,0.7,0.7,0.0,P-n50-k7.txt,0.3,0.38,0.002,0.002,0.002,0.6,0.0,0.0,0.0,35.0,25.27978836936733,25.77583558296413,1276.3905988082863,0.282842712474619,0.5385164807134504,20.53397982970173,0.0,0.0,0.0,44.99998226987832,0.14,0.9,0.52,0
390,8,49,50,50,48,21,0,0,0.5813776741499453,405,0.5813776741499453,0.5813776741499453,0.0,P-n50-k7.txt,0.3,0.4,0.002,0.002,0.002,0.44,0.0,0.0,0.0,29.068883707497267,25.27978836936733,25.718182284135093,1274.9492663375606,0.282842712474619,0.412310562561766,17.378831875909626,0.0,0.0,0.0,41.05477851716202,0.14,0.92,0.53,0
391,8,50,50,50,12,38,0,0,0.796994353806851,248,0.796994353806851,0.796994353806851,0.0,P-n50-k7.txt,0.3,0.1,0.002,0.002,0.002,0.66,0.0,0.1414213562373095,0.0,39.84971769034255,25.27978836936733,25.99217766944509,1281.7991509703106,0.282842712474619,0.561426753904728,21.106736659483676,0.0,0.0,0.0,27.4744069414262,0.14,0.94,0.54,0
392,9,1,55,45,40,40,0,1,0.3162277660168379,554,0.3162277660168379,0.3162277660168379,0.0,P-n50-k7.txt,0.32,0.0,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.26,0.2778488797889961,0.0,0.0,15.811388300841896,25.27911588643875,25.56262310483805,1271.04347478192,0.3162277660168379,0.0,7.905694150420948,0.0,0.0,0.0,0.0,0.16,0.0,0.08,1
393,9,2,55,45,22,22,0,0,0.8044874144447506,241,0.8044874144447506,0.8044874144447506,0.0,P-n50-k7.txt,0.32,0.36,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.64,0.2778488797889961,0.0,0.0,40.22437072223753,25.27911588643875,26.0717260648389,1283.771048781941,0.3162277660168379,0.5091168824543142,20.633616211778804,0.0,0.0,0.0,16.440329840612048,0.16,0.02,0.09,0
394,9,3,55,45,36,26,0,0,0.5374011537017761,433,0.5374011537017761,0.5374011537017761,0.0,P-n50-k7.txt,0.32,0.52,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.38,0.2778488797889961,0.0,0.0,26.87005768508881,25.27911588643875,25.81651603140904,1277.3907979461949,0.3162277660168379,0.2912043955712207,15.185804039701466,0.0,0.0,0.0,26.565075647453007,0.16,0.04,0.1,0
395,9,4,55,45,21,45,0,0,0.68,331,0.68,0.68,0.0,P-n50-k7.txt,0.32,0.22,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.55,0.2778488797889961,0.0,0.0,34.0,25.27911588643875,25.765358526517733,1276.111860323912,0.3162277660168379,0.39293765408777,17.729135502615197,0.0,0.0,0.0,18.435002825176756,0.16,0.06,0.11,0
396,9,5,55,45,45,35,0,0,0.282842712474619,567,0.282842712474619,0.282842712474619,0.0,P-n50-k7.txt,0.32,0.6,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.1,0.2778488797889961,0.0,0.0,14.142135623730953,25.27911588643875,25.561958062714996,1271.0268487288436,0.3162277660168379,0.1414213562373095,11.441228056353689,0.0,0.0,0.0,26.565075647453007,0.16,0.08,0.12,1
397,9,6,55,45,55,20,0,0,0.5,456,0.5,0.5,0.0,P-n50-k7.txt,0.32,0.42,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.36,0.2778488797889961,0.2009975124224178,0.5,25.0,25.27911588643875,25.634424120701443,1272.8385001785048,0.3162277660168379,0.5,20.40569415042095,0.0,0.0,0.0,71.56503704565158,0.16,0.1,0.13,0
398,9,7,55,45,33,34,0,0,0.4919349550499537,460,0.4919349550499537,0.4919349550499537,0.0,P-n50-k7.txt,0.32,0.38,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.32,0.2778488797889961,0.0,0.0,24.596747752497688,25.27911588643875,25.74657452943984,1275.6422603969645,0.3162277660168379,0.1843908891458577,12.51546637906739,0.0,0.0,0.0,8.130302354753814,0.16,0.12,0.14,0
399,9,8,55,45,50,50,0,0,0.1414213562373095,617,0.1414213562373095,0.1414213562373095,0.0108666666666666,P-n50-k7.txt,0.32,0.3,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.0,0.2778488797889961,0.0,0.0,7.071067811865476,25.27911588643875,25.27978836936733,1263.972606395152,0.3162277660168379,0.282842712474619,14.976761962286425,0.0,0.0,0.0,63.434922911201,0.16,0.14,0.15,1
400,9,10,55,45,26,59,0,0,0.6440496875241847,358,0.6440496875241847,0.6440496875241847,0.0,P-n50-k7.txt,0.32,0.58,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.53,0.2778488797889961,0.0,0.0,32.202484376209235,25.27911588643875,25.499680390153912,1269.4699069148164,0.3162277660168379,0.4720169488482378,19.70611787162689,0.0,0.0,0.0,44.20424115897429,0.16,0.18,0.1699999999999999,0
401,9,11,55,45,40,66,0,0,0.5161395160225576,447,0.5161395160225576,0.5161395160225576,0.0,P-n50-k7.txt,0.32,0.52,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.36,0.2778488797889961,0.0,0.0,25.80697580112788,25.27911588643875,25.200406742749216,1261.988065729699,0.3162277660168379,0.52,20.90569415042095,0.0,0.0,0.0,72.8972619692586,0.16,0.2,0.18,0
402,9,12,55,45,55,65,0,0,0.4,514,0.4,0.4,0.0,P-n50-k7.txt,0.32,0.74,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.24,0.2778488797889961,0.0,0.4,20.0,25.27911588643875,24.998433950949806,1256.938745934714,0.3162277660168379,0.58309518948453,22.4830738875342,0.0,0.0,0.0,108.43496295434844,0.16,0.22,0.19,0
403,9,13,55,45,35,51,0,0,0.417612260356422,505,0.417612260356422,0.417612260356422,0.0,P-n50-k7.txt,0.32,0.32,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.29,0.2778488797889961,0.0,0.0,20.8806130178211,25.27911588643875,25.48047291554849,1268.9897200496807,0.3162277660168379,0.2416609194718914,13.947217137218235,0.0,0.0,0.0,35.1342348022277,0.16,0.24,0.2,0
404,9,14,55,45,62,35,0,0,0.244131112314674,583,0.244131112314674,0.244131112314674,0.0,P-n50-k7.txt,0.32,0.24,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.04,0.2778488797889961,0.4275511665286389,0.244131112314674,12.206555615733702,25.27911588643875,25.32221356832771,1265.0332363691614,0.3162277660168379,0.4512205669071391,19.186208323099425,0.0,0.0,0.0,106.55705535118275,0.16,0.26,0.21,1
405,9,15,55,45,62,57,0,0,0.2778488797889961,571,0.2778488797889961,0.2778488797889961,0.0,P-n50-k7.txt,0.32,0.62,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.08,0.2778488797889961,0.0,0.2778488797889961,13.892443989449804,25.27911588643875,25.010655729108745,1257.2442903886872,0.3162277660168379,0.5560575509783138,21.807132924878797,0.0,0.0,0.0,138.69139480066923,0.16,0.28,0.22,1
406,9,16,55,45,62,24,0,0,0.4427188724235731,490,0.4427188724235731,0.4427188724235731,0.0,P-n50-k7.txt,0.32,0.16,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.28,0.2778488797889961,0.2154065922853801,0.4427188724235731,22.13594362117865,25.27911588643875,25.47941325855052,1268.9632286247318,0.3162277660168379,0.5440588203494178,21.50716465915639,0.0,0.0,0.0,0.0,0.16,0.3,0.2299999999999999,1
407,9,17,55,45,21,36,0,0,0.7034202158027589,313,0.7034202158027589,0.7034202158027589,0.0,P-n50-k7.txt,0.32,0.38,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.54,0.2778488797889961,0.0,0.0,35.17101079013795,25.27911588643875,25.8903167226668,1279.2358152276388,0.3162277660168379,0.388329756778952,17.613938069894747,0.0,0.0,0.0,3.608866198976324,0.16,0.32,0.24,0
408,9,18,55,45,33,44,0,0,0.4404543109109047,491,0.4404543109109047,0.4404543109109047,0.0,P-n50-k7.txt,0.32,0.4,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.31,0.2778488797889961,0.0,0.0,22.02271554554524,25.27911588643875,25.606680768893103,1272.1449163832965,0.3162277660168379,0.1612451549659709,11.936823024570224,0.0,0.0,0.0,15.832372454775426,0.16,0.34,0.25,1
409,9,19,55,45,9,56,0,0,0.9459386872308374,143,0.9459386872308374,0.9459386872308374,0.0,P-n50-k7.txt,0.32,0.26,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.71,0.2778488797889961,0.0,0.9459386872308374,47.29693436154187,25.27911588643875,25.788239567678907,1276.6838863529415,0.3162277660168379,0.6977105417004964,25.34845769293336,0.0,0.0,0.0,31.88359022273541,0.16,0.36,0.26,0
410,9,20,55,45,62,48,0,0,0.1523154621172781,614,0.1523154621172781,0.1523154621172781,0.0043333333333333,P-n50-k7.txt,0.32,0.3,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.0,0.2778488797889961,0.18,0.1523154621172781,7.615773105863909,25.27911588643875,25.13764706570605,1260.41907380362,0.3162277660168379,0.468187996428785,19.61039406114057,0.0,0.0,0.0,175.2365251069135,0.16,0.38,0.27,1
411,9,21,55,45,66,14,0,0,0.657875368135941,347,0.657875368135941,0.657875368135941,0.0,P-n50-k7.txt,0.32,0.44,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.46,0.2778488797889961,0.0,0.657875368135941,32.89376840679705,25.27911588643875,25.567708149147823,1271.1706008896645,0.3162277660168379,0.7353910524340094,26.290470461271184,0.0,0.0,0.0,91.1016938383851,0.16,0.4,0.28,0
412,9,22,55,45,44,13,0,0,0.6767569726275453,333,0.6767569726275453,0.6767569726275453,0.0,P-n50-k7.txt,0.32,0.56,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.5,0.2778488797889961,0.0,0.0,33.83784863137726,25.27911588643875,25.888362250246733,1279.186953417137,0.3162277660168379,0.5458937625582473,21.55303821437713,0.0,0.0,0.0,52.59465112750323,0.16,0.42,0.29,0
413,9,23,55,45,26,13,0,0,0.8637129152675673,201,0.8637129152675673,0.8637129152675673,0.0,P-n50-k7.txt,0.32,0.24,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.7,0.2778488797889961,0.0,0.0,43.18564576337837,25.27911588643875,26.14173865679175,1285.5213635807625,0.3162277660168379,0.608276253029822,23.1126004761665,0.0,0.0,0.0,29.38059745182419,0.16,0.44,0.3,0
414,9,24,55,45,11,28,0,0,0.9433981132056604,146,0.9433981132056604,0.9433981132056604,0.0,P-n50-k7.txt,0.32,0.12,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.72,0.2778488797889961,0.0,0.0,47.16990566028302,25.27911588643875,26.14529594401257,1285.610295761283,0.3162277660168379,0.6276941930590086,23.598048976896163,0.0,0.0,0.0,2.6900993421186064,0.16,0.46,0.31,0
415,9,25,55,45,7,43,0,0,0.9608329719571452,133,0.9608329719571452,0.9608329719571452,0.0,P-n50-k7.txt,0.32,0.54,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.79,0.2778488797889961,0.0,0.9608329719571452,48.04164859785725,25.27911588643875,25.99560155103167,1281.8679359367604,0.3162277660168379,0.6627216610312356,24.47373567620184,0.0,0.0,0.0,16.0489204681124,0.16,0.48,0.32,0
416,9,26,55,45,17,64,0,0,0.8497058314499201,208,0.8497058314499201,0.8497058314499201,0.0,P-n50-k7.txt,0.32,0.28,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.63,0.2778488797889961,0.0,0.8497058314499201,42.485291572496,25.27911588643875,25.56209107252378,1271.0301739740632,0.3162277660168379,0.6648308055437865,24.52646428901561,0.0,0.0,0.0,44.99998226987832,0.16,0.5,0.33,0
417,9,27,55,45,41,46,0,0,0.280713376952364,568,0.280713376952364,0.280713376952364,0.0,P-n50-k7.txt,0.32,0.36,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.15,0.2778488797889961,0.0,0.0,14.0356688476182,25.27911588643875,25.46425926666629,1268.584378827626,0.3162277660168379,0.1216552506059643,10.947075415570058,0.0,0.0,0.0,22.52058259223805,0.16,0.52,0.34,1
418,9,28,55,45,55,34,0,0,0.22,594,0.22,0.22,0.0,P-n50-k7.txt,0.32,0.34,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.06,0.2778488797889961,0.456508488420533,0.22,11.0,25.27911588643875,25.43485207348374,1267.849198998062,0.3162277660168379,0.3231098884280702,15.983441361122704,0.0,0.0,0.0,71.56503704565158,0.16,0.54,0.35,1
419,9,29,55,45,35,16,0,0,0.7045565981523414,312,0.7045565981523414,0.7045565981523414,0.0,P-n50-k7.txt,0.32,0.58,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.54,0.2778488797889961,0.0,0.0,35.22782990761707,25.27911588643875,25.972148544161687,1281.281610765011,0.3162277660168379,0.4903060268852505,20.16334482255221,0.0,0.0,0.0,36.97271611167233,0.16,0.56,0.36,0
420,9,30,55,45,52,26,0,0,0.3847076812334268,523,0.3847076812334268,0.3847076812334268,0.0,P-n50-k7.txt,0.32,0.26,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.26,0.2778488797889961,0.0,0.0,19.235384061671343,25.27911588643875,25.590804989292543,1271.7480218932824,0.3162277660168379,0.3687817782917155,17.125238607713836,0.0,0.0,0.0,62.59243517612572,0.16,0.58,0.37,0
421,9,31,55,45,43,26,0,0,0.4494441010848846,487,0.4494441010848846,0.4494441010848846,0.0,P-n50-k7.txt,0.32,0.44,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.3,0.2778488797889961,0.0,0.0,22.47220505424423,25.27911588643875,25.717521264694238,1274.9159287783243,0.3162277660168379,0.2863564212655271,15.064604682059125,0.0,0.0,0.0,39.28943393460949,0.16,0.6,0.38,0
422,9,32,55,45,31,76,0,0,0.7840918313565064,260,0.7840918313565064,0.7840918313565064,0.0,P-n50-k7.txt,0.32,0.5,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.49,0.2778488797889961,0.0,0.7840918313565064,39.20459156782532,25.27911588643875,25.19365991673302,1261.8193950792945,0.3162277660168379,0.7421590126111789,26.459669465700426,0.0,0.0,0.0,70.6881247430592,0.16,0.62,0.39,0
423,9,33,55,45,22,53,0,0,0.6791170738539859,332,0.6791170738539859,0.6791170738539859,0.0,P-n50-k7.txt,0.32,0.56,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.49,0.2778488797889961,0.0,0.0,33.95585369269929,25.27911588643875,25.640345161483296,1272.9865261980513,0.3162277660168379,0.4440720662234904,19.007495806008208,0.0,0.0,0.0,32.06191062226551,0.16,0.64,0.4,0
424,9,34,55,45,26,29,0,0,0.6624198064671678,341,0.6624198064671678,0.6624198064671678,0.0,P-n50-k7.txt,0.32,0.54,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.52,0.2778488797889961,0.0,0.0,33.12099032335839,25.27911588643875,25.916514040279413,1279.890748167954,0.3162277660168379,0.3560898762952971,16.807941057803376,0.0,0.0,0.0,10.451757368077216,0.16,0.66,0.41,0
425,9,35,55,45,50,40,0,0,0.1414213562373095,617,0.1414213562373095,0.1414213562373095,0.0,P-n50-k7.txt,0.32,0.38,0.0021333333333333,0.0021333333333333,0.0021333333333333,0.04,0.2778488797889961,0.0,0.0,7.071067811865476,25.27911588643875,25.42053697308536,1267.4913214881028,0.3162277660168379,0.2,12.905694150420947,0.0,0.0,0.0,26.565075647453007,0.16,0.68,0.42,1
